Date,Movement,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
1039410000,1,912.22998,912.22998,891.969971,892,1320800000,-489061687,-56059230000,-0.034913188,-1027229153,-1.03E-08,-21514477.34,846.0070975,18.84987774,950.326674,873.3063337,911.8165038,0,0,921.8199991,939.9620031,903.6779951,0,0,938.869995,876.190002,0,0,5.920714435,10.23963131,-4.318916876,913.8080313,907.8873169,20,20,20,0.96918466,1.01509988,0.04591522,0.177927986,23.92787523,-58.3808532,21.94350615,44.96169303,55.50819587,-10.54650284,918.1450043,861.455017,862.8549955,866.8150025,72,24,48,34.60655748,39.54843916,4.997147796,37.14910724,0.048192862,17.77490992,-99.95180714,7.496025776,-2.217640337,-2.242599676,-38.70342506
1039496400,1,892,904.950012,892,904.450012,1286600000,-129635930,-54772630000,0.039073211,-353988544,-7.37E-09,-11332986.57,857.8151676,18.42845876,948.1414052,878.3176035,913.2295044,0,0,918.755666,936.8086686,900.7026634,0,0,938.869995,882.530029,0,0,4.735634331,9.138831915,-4.403197584,912.368336,907.6327017,20,20,20,0.995538164,1.002046663,0.006508499,0.160782945,23.92523863,-58.05920747,17.32048365,39.60984372,53.82671942,-14.2168757,918.1450043,861.455017,862.8549955,866.8150025,68,20,48,44.47553152,45.78847797,4.771632579,42.63649586,20.02893498,17.11889029,-79.97106502,1.646937591,1.395741256,1.386090484,-37.84788348
1039582800,0,904.450012,909.940002,896.47998,904.960022,1285100000,1521418304,-53487530000,0.062964734,-462672785.4,-9.22E-09,18682261.58,858.2988807,18.07357042,946.5032482,882.1567615,914.3300048,0,0,917.1923339,934.5143368,899.870331,0,0,938.869995,882.530029,0,0,3.793869984,8.069839529,-4.275969545,911.2285954,907.4347254,20,20,20,1.006521316,1.021331225,0.01480991,0.143581082,23.97153429,-50.12146624,18.53999015,36.50208374,51.58082995,-15.07874622,918.1450043,861.455017,871.425003,866.8150025,64,16,48,44.86880265,45.15884629,4.577832691,45.16112401,20.84743847,13.6415221,-79.15256153,-1.723241091,0.056388965,0.056373072,-37.81283654
1039669200,0,904.960022,908.369995,897,901.580017,1255300000,90179654.67,-54742830000,0.053620943,89830843.5,-2.18E-08,-3963862.223,855.093154,17.5947436,944.4823138,886.0826947,915.2825042,0,0,914.3376687,930.0866736,898.5886638,0,0,938.869995,892,0,0,2.74315541,7.004502705,-4.261347296,909.7441987,907.0010433,20,20,20,0.924803724,1.117332377,0.192528653,0.126074941,23.9578245,-66.81872539,-1.97250625,29.49860234,48.39024226,-18.89163991,918.1450043,861.455017,871.425003,865.6650085,60,12,48,42.56348192,35.22332693,4.32636106,45.85228719,15.42294504,18.76643949,-84.57705496,-4.269801712,-0.373497715,-0.374196959,-38.04510418
1039755600,1,901.580017,901.580017,888.47998,889.47998,1330800000,-1371614910,-56073630000,-0.039378936,-707437919.4,-3.03E-08,-22549082.64,855.093154,17.27369313,945.6067579,883.4792466,914.5430022,0,0,909.8653339,926.3003435,893.4303243,0,0,938.869995,889.47998,0,1,0.923439838,5.788290132,-4.864850293,906.6266266,905.7031868,20,20,20,0.828110311,1.153680567,0.325570256,0.106258822,23.88769766,-112.6902499,24.32699275,20.55223509,44.16268161,-23.61044652,912.3350065,861.455017,871.964981,862.225006,56,8,48,35.11175862,35.89484086,3.826012465,42.30683532,1.519755707,12.59671307,-98.48024429,-6.633095535,-1.342092412,-1.351179872,-38.87659613
1040014800,0,889.47998,910.419983,889.47998,910.400024,1271600000,141550943.2,-54802030000,-0.041660073,143766114.1,-2.29E-08,12046715.45,875.2044402,17.53557241,945.6180929,883.5249123,914.5715026,0,0,906.3243325,922.1973366,890.4513284,0,0,938.869995,889.47998,0,0,1.156048643,4.861841834,-3.705793191,907.2071493,906.0511007,20,20,20,0.858688361,1.111654268,0.252965906,0.090079989,23.90976688,-58.27454655,21.7384954,14.84033431,39.28677687,-24.44644256,910.0149993,861.455017,871.964981,862.225006,52,4,48,51.90811766,34.69119119,3.808803257,52.72742843,33.31311197,16.75193757,-66.68688803,-7.155887526,2.351940962,2.324708991,-37.43900976
1040101200,0,910.400024,911.219971,901.73999,902.98999,1251800000,347492639.9,-56053830000,-0.033776612,-1067290790,-1.19E-08,19718484.79,868.0808742,16.96017302,945.5175569,883.8884488,914.7030029,0,0,904.3889972,919.6299945,889.1479999,0,0,938.869995,889.47998,0,0,0.734003842,4.036274236,-3.302270393,906.5583556,905.8243517,20,20,20,0.954583385,1.094910437,0.140327051,0.075249353,23.86551716,-48.51245475,19.82702615,9.386418567,33.75385857,-24.36744001,909.0749968,861.455017,871.964981,851.725006,48,8,40,46.94200782,35.28934251,3.625577474,47.79466195,22.05167051,18.96151273,-77.94832949,-6.355039288,-0.813931657,-0.817262165,-37.94821347
1040187600,0,902.98999,902.98999,887.820007,891.119995,1446200000,-1738687788,-57500030000,-0.043169436,-3366293063,-2.65E-08,-29199402.31,868.0808742,16.83230231,946.0188341,882.8251721,914.4220031,0,0,902.0419961,917.2259927,886.8579995,0,0,938.869995,889.47998,0,0,-0.551916943,3.118636,-3.670552943,904.1832232,904.7351401,20,20,20,0.88208907,1.173096373,0.291007302,0.059248526,23.85157891,-104.6870227,6.3279969,5.658994785,28.09260828,-22.43361349,907.407501,861.455017,873.644989,848.3900145,44,4,40,39.88847467,27.65038494,3.190321297,49.10985275,4.965373018,20.11005183,-95.03462698,-8.156331406,-1.314521216,-1.323237516,-38.76389737
1040274000,1,890.02002,899.190002,880.320007,884.25,1385900000,-1625630637,-58885930000,-0.121330329,-2513032659,-4.02E-08,-29695054.75,861.3884968,16.97785179,947.2866598,878.567344,912.9270019,0,0,899.702663,915.2146625,884.1906635,0,0,938.869995,884.25,0,1,-2.101148875,2.074679025,-4.1758279,901.1165735,903.2177223,20,20,20,0.758489594,1.186311762,0.427822168,0.041557423,23.87790125,-122.0651454,4.6530151,-0.219512175,22.31007705,-22.52958922,904.720001,861.455017,873.644989,848.3900145,40,100,-60,36.25085647,26.64509919,2.640486549,42.36183803,5.313672027,10.77690518,-94.68632797,-10.75600636,-0.770939384,-0.773926484,-39.2359906
1040360400,1,884.25,897.789978,884.25,895.76001,1782730000,439555732.4,-57103200000,-0.155040563,1561504248,-4.22E-08,12520798.61,861.3884968,16.73228937,944.7324609,877.3215429,911.0270019,0,0,898.1736632,913.0876647,883.2596617,0,0,938.869995,884.25,0,0,-2.372812425,1.185180735,-3.55799316,900.2924868,902.6652992,20,20,20,0.798554264,1.261782551,0.463228288,0.025899623,23.86498303,-91.41511964,-4.4770139,-4.686697877,16.79358917,-21.48028704,906.5350035,861.455017,872.9999848,847.144989,36,96,-60,45.80508099,35.71001666,2.392179863,45.73501603,28.4818239,12.92028965,-71.5181761,-11.57139021,1.301669211,1.293270303,-38.4450442
1040619600,0,895.73999,902.429993,892.26001,897.380005,1112100000,1255837236,-55991100000,-0.126555818,-3594995369,-2.72E-08,25216496.55,862.9463304,16.2635532,942.2842052,876.4528003,909.3685028,0,0,898.0359984,911.9409973,884.1309995,0,0,938.869995,884.25,0,0,-2.429383269,0.462267934,-2.891651203,899.8444126,902.2737959,20,20,20,0.874048434,1.152741004,0.27869257,0.012572151,23.8453486,-63.41820417,2.86147725,-7.02589059,11.61184091,-18.6377315,906.5350035,861.455017,872.9999848,847.144989,32,92,-60,47.09280185,42.39589132,2.202776218,47.17914555,37.97017729,23.92189107,-62.02982271,-11.63870921,0.180851454,0.180688114,-38.33372116
1040706000,0,897.380005,897.380005,892.289978,892.469971,458310000,-418241229.3,-56449410000,-0.171626863,4357393452,-2.26E-08,-496404.0063,858.224701,15.46544419,939.1306171,875.566386,907.3485016,0,0,897.3939961,910.5129965,884.2749957,0,0,938.869995,884.25,0,0,-2.837703501,-0.197726353,-2.639977148,898.7098832,901.5475867,20,20,20,0.913688354,1.139692257,0.226003902,0.000291347,23.75229509,-75.45509288,-15.34850155,-9.953475978,6.450112052,-16.40358803,906.5350035,879.100006,881.8224793,847.144989,28,88,-60,43.47979044,45.19041715,1.917613155,48.45754171,29.51170517,31.98790212,-70.48829483,-13.51079515,-0.547152151,-0.548654511,-38.67112953
1040878800,0,892.469971,903.890015,887.47998,889.659973,721100000,-955407353.8,-57170510000,-0.1439954,3018532512,-1.80E-08,-4778081.86,858.224701,15.53291496,938.7636012,873.5683994,906.1660003,0,0,896.3823282,909.7963299,882.9683265,0,0,938.869995,884.25,0,0,-3.349433397,-0.828067762,-2.521365635,897.3175893,900.6670227,20,20,20,0.908051503,1.087854906,0.179803403,-0.011370244,23.77283124,-71.9860316,-1.7159883,-12.9664627,1.731771492,-14.6982342,906.5350035,891.325012,887.9349823,847.144989,24,84,-60,41.38322439,46.64227052,1.592947381,37.44777362,26.56420129,31.34869458,-73.43579871,-12.87700155,-0.314856308,-0.315353023,-38.86422735
1040965200,1,889.659973,890.460022,873.619995,875.400024,758400000,-1127581578,-57928910000,-0.22076455,-5122520395,-3.07E-08,-14426472.32,858.224701,15.62628011,934.5250721,871.4599314,902.9925018,0,0,894.1333292,908.0943341,880.1723243,0,0,936.309998,875.400024,0,1,-4.849736986,-1.632401607,-3.21733538,893.9456562,898.7953932,20,20,20,0.886971833,1.126587134,0.239615301,-0.025173372,23.8090447,-143.0744053,1.96752025,-16.47273124,-2.382113656,-14.09061759,903.1849975,897.8600155,890.7274933,847.144989,20,100,-80,32.27150735,40.53669389,0.964690163,34.04448371,4.610281511,20.22872932,-95.38971849,-13.56176566,-1.602853835,-1.615838474,-39.84414443
1041224400,1,875.400024,882.099976,870.22998,879.390015,1057800000,-23269576.13,-56871110000,-0.17422061,-3457894859,-3.14E-08,-7334690.548,858.224701,15.3579741,929.1944369,871.0985683,900.1465026,0,0,892.539329,906.3773298,878.7013282,0,0,934.530029,875.400024,0,0,-5.651630978,-2.436247481,-3.215383497,891.7063268,897.3579577,20,20,20,0.885131658,1.159198944,0.274067287,-0.038915004,23.78999049,-153.3064643,1.4335144,-18.82272346,-6.122453408,-12.70027005,901.48999,905.280029,892.4749908,847.144989,16,96,-80,36.76646119,47.57070563,0.485308338,40.45492616,22.34700417,17.84049566,-77.65299583,-15.80629692,0.455790598,0.454755018,-39.5699597
1041310800,1,879.390015,881.929993,869.450012,879.820007,1088500000,1295236603,-55782610000,-0.116201949,1459036388,-2.92E-08,5353592.657,858.224701,15.15240316,922.9133111,871.9086919,897.4110015,0,0,889.9026631,902.8946617,876.9106645,0,0,920.75,875.400024,0,0,-6.181188094,-3.185235604,-2.995952491,889.8776622,896.0588503,20,20,20,0.880555205,1.121934497,0.241379292,-0.051864603,23.84641806,-148.8802311,-7.9310215,-21.22724445,-9.523971521,-11.70327293,899.267517,907.1500245,900.5825045,851.880005,12,92,-80,37.28403029,46.83267307,0.058405835,46.19366636,24.82644285,17.26124285,-75.17355715,-19.87273805,0.048896621,0.04888467,-39.54041145
1041483600,0,879.820007,909.030029,879.820007,909.030029,1229200000,1949635375,-54553410000,-0.020569018,5080298400,-9.26E-10,41341676.6,858.224701,16.15651879,920.5456228,873.1043831,896.825003,0,0,889.3003336,904.2653363,874.3353309,0,0,917.580017,875.400024,0,0,-4.195498176,-3.387288118,-0.808210058,892.8241802,897.0196783,20,20,20,0.918549088,1.004448875,0.085899786,-0.057326597,24.09532516,19.89138399,13.57502105,-20.86425182,-12.47099892,-8.393252902,900.5525205,910.430023,903.2975158,852.955017,8,88,-80,61.79499908,46.62608041,0.359761392,54.1115346,94.75713634,47.31019446,-5.242863657,-20.22473342,3.319999746,3.266077978,-37.53315326
1041570000,1,909.030029,911.25,903.070007,908.590027,1130800000,1624572117,-55684210000,-0.005966102,1216971846,5.99E-09,40262090.54,857.8092906,15.58676695,918.7421905,874.0088164,896.3755035,0,0,890.666335,904.9323387,876.4003313,0,0,912.22998,875.400024,0,0,-2.627046141,-3.235239723,0.608193582,895.2496951,897.8767412,20,20,20,1.03014654,0.985696526,0.044450013,-0.057515682,24.16213576,96.86116595,6.61448655,-20.25673859,-14.69735741,-5.55938118,901.1075132,911.095001,903.6300047,852.955017,4,84,-80,61.37806614,46.97228678,0.622104427,55.09146974,93.6364264,71.0733352,-6.363573597,-18.66149706,-0.048403461,-0.04841518,-37.56338938
1041829200,0,908.590027,931.77002,908.590027,929.01001,1435900000,1489330826,-54248310000,0.087996927,4129862073,2.64E-08,31723592.94,857.8092906,16.12914024,923.9064161,871.090593,897.4985046,1,0,894.1866699,908.8836734,879.4896664,0,0,929.01001,875.400024,1,0,0.260680407,-2.536055697,2.796736103,900.4435897,900.1829093,20,20,20,1.095114446,0.857210408,0.237904038,-0.04963036,24.21516429,210.3499091,-6.37850955,-15.90000018,-15.94327989,0.043279715,906.2375182,911.095001,906.250015,852.955017,4,80,-76,71.62852707,55.69679455,1.344756116,62.05498337,95.57122971,94.65493082,-4.428770292,-11.82114109,2.247436401,2.222553674,-36.16016626
1041915600,0,929.01001,930.809998,919.929993,922.929993,1545200000,400890670.9,-55793510000,0.023922988,5942481910,2.32E-08,22158193.27,857.8092906,15.75420201,926.0806994,869.986311,898.0335052,0,0,897.3823365,911.8133427,882.9513303,0,0,929.01001,875.400024,0,0,2.035157908,-1.621812976,3.656970884,903.9030363,901.8678784,20,20,20,1.151214248,0.898743531,0.252470717,-0.03787919,24.31163961,196.4180453,-13.7835052,-12.64637041,-16.56777765,3.921407235,906.2375182,911.095001,910.4549865,854.519989,4,76,-72,65.64309189,46.84320825,1.848843978,62.47364487,85.81510612,91.67425408,-14.18489388,-2.644549253,-0.654461947,-0.656612939,-36.57797368
1042002000,1,922.929993,922.929993,908.320007,909.929993,1467600000,-1837215921,-57261110000,0.030886706,-604836538.9,1.28E-08,-30784736.45,845.7265531,15.67247229,927.3094386,870.5505711,898.9300049,0,0,899.019336,913.8943425,884.1443295,0,0,929.01001,875.400024,0,0,2.365188339,-0.824412713,3.189601052,904.8302604,902.4650721,20,20,20,1.031864488,0.943292873,0.088571616,-0.026776159,24.29033406,102.9881572,-3.16999485,-10.9800231,-16.68183844,5.701815343,906.2375182,911.095001,911.1600035,855.225006,92,72,20,54.42338038,46.19210766,1.983702783,62.98496375,64.95503178,82.1137892,-35.04496822,5.109214262,-1.408557539,-1.418571861,-37.47130941
1042088400,0,909.929993,928.309998,909.929993,927.570007,1560300000,290514724.3,-55700810000,0.040610558,70064211.4,2.40E-08,9576175.955,845.7265531,15.86586749,931.1671066,869.0049026,900.0860046,0,0,901.8083374,918.0123417,885.6043331,0,0,929.01001,875.400024,0,0,4.00398608,0.141267046,3.862719034,908.328683,904.3246969,20,20,20,1.10543123,0.879261815,0.226169415,-0.01271435,24.33040199,136.0723756,-2.7059996,-7.223636143,-16.0437466,8.820110457,901.3000182,911.095001,917.3900145,861.455017,88,68,20,64.04512673,55.27956621,2.524216862,66.45081168,93.26057051,81.34356947,-6.739429494,9.464386938,1.938612216,1.92006051,-36.25912058
1042174800,0,927.580017,932.890015,917.659973,927.570007,1485400000,1882332063,0,0.044863469,313992249.2,3.40E-08,30248166.4,845.7265531,15.82045138,934.6032947,867.829713,901.2165039,0,0,905.0446717,921.1306767,888.9586667,0,0,929.01001,875.400024,0,0,5.242314953,1.161476627,4.080838326,911.2888867,906.0465717,20,20,20,1.181200334,0.836463333,0.344737001,0.002750631,24.37559214,138.7770398,-8.74653285,-2.552055217,-14.49700482,11.9449496,901.1700135,911.095001,917.850006,861.455017,84,64,20,64.04512673,60.18806432,3.010774337,66.52444164,91.61411137,83.27657122,-8.385888632,12.49017938,0,0,-36.25912058
1042434000,1,927.570007,935.049988,922.049988,926.26001,1396300000,-44253048.61,-57097110000,0.034658823,214839508,3.55E-08,-1971979.255,844.5321428,15.61899057,937.6680515,867.2329555,902.4505035,0,0,909.8406698,925.5426721,894.1386675,0,0,929.01001,875.400024,0,0,6.048272971,2.138835896,3.909437075,913.5921364,907.5438634,20,20,20,1.183914614,0.818712632,0.365201982,0.018198275,24.40075355,126.7731277,-12.7905305,3.588414916,-12.00687833,15.59529325,902.25,911.095001,921.4950103,861.455017,80,60,20,62.735663,49.76822138,3.417546713,58.42191601,86.60063839,90.49177342,-13.39936161,14.04917306,-0.141228909,-0.141328731,-36.34914113
1042520400,0,926.26001,931.659973,921.719971,931.659973,1379400000,887477495.2,-55717710000,0.135014791,-433536396,3.04E-08,6069724.891,849.455644,15.21334853,941.5155526,867.6034537,904.5595032,0,0,914.9513347,930.4603376,899.4423318,0,0,931.659973,875.400024,1,0,7.041561652,3.119381047,3.922180605,916.3718036,909.3302419,20,20,20,1.143497051,0.857623167,0.285873884,0.0340971,24.3435248,113.2954306,-29.15947915,9.135283551,-8.633264111,17.76854766,904.8424988,911.8650205,921.6275175,861.455017,100,56,44,66.03833017,50.79354101,3.915319257,61.31123857,94.83229232,91.01568069,-5.167707683,14.49419862,0.582985656,0.581292871,-35.97806575
1042606800,0,931.659973,932.590027,916.700012,918.219971,1432100000,221274981.6,-57149810000,0.03754347,-287833396.2,3.08E-08,-12617578.66,849.455644,15.26168185,942.3297789,867.5712221,904.9505005,0,0,919.4950013,935.3450076,903.644995,0,0,931.659973,875.400024,0,0,6.667396651,3.828984168,2.838412483,916.656137,909.9887404,20,20,20,1.112957068,0.837066148,0.27589092,0.046630785,24.29224166,77.08329188,-25.5604855,12.11507329,-4.968894654,17.08396794,910.6549988,911.8650205,919.142517,861.455017,96,52,44,52.64017037,47.65659036,4.018383218,52.05960044,74.34447689,85.25913587,-25.65552311,16.46246698,-1.442586608,-1.453093054,-36.9016376
1042693200,0,918.219971,926.030029,911.97998,914.599976,1534600000,-2120393084,-58684410000,0.035528263,-2647711534,2.57E-08,-26709297.51,849.455644,15.17513664,943.1419692,867.9200304,905.5309998,0,0,921.319332,935.653341,906.985323,0,0,931.659973,875.400024,0,0,6.009491176,4.265085569,1.744405606,916.3398046,910.3303134,20,20,20,1.114625183,0.896416197,0.218208986,0.055491651,24.29324398,50.91489223,-25.7109928,12.59809307,-1.318357803,13.91645087,911.9674988,911.8650205,918.1450043,861.455017,92,48,44,49.51791809,45.31184319,4.017216185,51.30875101,68.82618981,79.33431968,-31.17381019,16.54182116,-0.394240499,-0.395019676,-37.1503969
1042779600,0,914.599976,914.599976,899.02002,901.780029,1358200000,-1839254354,-60042610000,0.033282778,1214911714,3.73E-08,-25087902.82,837.5488251,15.20405231,943.1130153,869.0149877,906.0640015,0,0,921.0689983,936.1430036,905.994993,0,0,931.659973,875.400024,0,0,4.402880103,4.292644476,0.110235627,914.0998391,909.696959,20,20,20,1.119540755,0.886389548,0.233151207,0.058629326,24.34059967,-3.168266918,2.9660275,12.51030533,1.83834281,10.67196252,909.642502,911.8650205,918.1450043,861.455017,88,44,44,39.85766108,43.72817813,3.679285189,51.5318052,49.28358053,64.15141575,-50.71641947,13.43852747,-1.401699906,-1.411616495,-38.03135973
1043125200,0,901.780029,906,887.619995,887.619995,1335200000,-2212186289,-61377810000,0.012510943,5379808211,3.22E-08,-40003618.99,824.3973696,15.43090608,942.8923965,869.572606,906.2325013,0,0,918.1313294,932.7253359,903.5373229,0,0,931.659973,875.400024,0,0,1.964388601,3.826993301,-1.8626047,910.0260169,908.0616283,20,20,20,1.079410068,0.890862514,0.188547554,0.054629716,24.46695091,-54.5825167,2.35752575,10.25896524,4.383380104,5.875585134,906.7924958,911.8650205,918.1450043,861.455017,84,40,44,31.92113275,37.34210178,3.001348866,39.98167491,27.69815495,48.60264177,-72.30184505,8.322588624,-1.570231492,-1.582690219,-39.00441083
1043211600,1,887.619995,889.73999,877.640015,878.359985,1560800000,-2710259257,-62938610000,-0.092110074,-4744900914,2.53E-08,-37248626.36,824.3973696,15.19298243,943.8491858,866.8758142,905.3625,0,0,913.8669963,928.5829998,899.1509928,0,0,931.659973,875.400024,0,0,-0.707186891,2.920157263,-3.627344153,905.1543197,905.8615066,20,20,20,1.037463982,0.9642743,0.073189682,0.043926017,24.55661428,-100.7193018,23.64751,7.506149456,6.437399277,1.068750179,904.2975008,911.8650205,918.1450043,861.455017,80,36,44,27.75147926,30.70994179,2.146713699,33.59160783,1.254085244,26.07860691,-98.74591476,1.408182885,-1.043240356,-1.048720254,-39.64074143
1043298000,0,878.359985,890.25,876.890015,887.340027,1744550000,-390479181.3,-61194060000,-0.051798803,-114604900.8,-6.52E-09,1552767.045,824.3973696,15.06205404,944.0412373,865.6797649,904.8605011,0,0,910.9769979,925.5680013,896.3859945,0,0,931.659973,875.400024,0,0,-2.075885855,1.920948639,-3.996834495,902.4136593,904.4895451,20,20,20,0.985549458,1.092621957,0.107072499,0.031054466,24.55548685,-82.32579685,18.0694919,7.100905079,8.029014968,-0.928109889,904.1100008,911.8650205,912.3350065,861.455017,76,32,44,36.96486357,32.47446135,1.601481957,35.67854278,17.96770435,15.63998152,-82.03229565,-5.540349015,1.022364652,1.017173853,-39.02364971
1043384400,0,887.340027,887.340027,859.710022,861.400024,1574800000,-397573188,-62768860000,-0.085326897,-237439454,-2.57E-08,-28201161.55,800.2973972,15.95976482,946.7844962,859.8295113,903.3070038,0,0,905.7316671,921.2476705,890.2156637,0,0,931.659973,861.400024,0,1,-5.193859519,0.497987008,-5.691846526,896.1038692,901.2977288,20,20,20,0.804869356,1.107600785,0.30273143,0.011629649,24.75954165,-129.2445878,6.62298925,1.064556139,8.430860674,-7.366304535,897.380005,906.9950255,910.0149993,861.455017,72,100,-28,25.93952727,31.83997948,0.436171924,27.2453731,2.243167989,7.154985862,-97.75683201,-13.34649265,-2.923344176,-2.966925335,-40.8061983
1043643600,1,861.400024,863.950012,844.25,847.47998,1435900000,-2347197887,-64204760000,-0.098941192,12302803507,-5.97E-08,-69240667.39,787.3647588,16.22692534,951.0828108,851.3131974,901.1980041,0,1,898.3170003,914.2800007,882.3539999,0,0,931.659973,847.47998,0,1,-8.687957956,-1.339201985,-7.348755971,888.6232709,897.3112289,20,20,20,0.705847325,1.310062611,0.604215287,-0.014374747,24.94375002,-166.0933307,26.3720029,-6.606278014,7.298117015,-13.90439503,889.0350038,899.2650145,909.0749968,861.455017,68,100,-32,21.8957985,24.42994574,-0.962653331,25.65611046,3.557247166,7.922706502,-96.44275283,-22.1356969,-1.615979059,-1.629178392,-41.76275773
1043730000,1,847.47998,860.76001,847.47998,858.539978,1459100000,6217820.061,-62745660000,-0.040856629,330907322.2,-6.23E-08,-4161926.725,787.3647588,16.01643281,952.5899056,848.120098,900.3550018,0,0,891.0976664,907.0886698,875.106663,0,0,931.659973,847.47998,0,0,-10.44421236,-3.160204059,-7.284008297,883.995072,894.4392843,20,20,20,0.672364713,1.316781833,0.64441712,-0.04126739,25.00612359,-140.3472255,27.2150052,-13.49119085,4.784064304,-18.27525516,889.0350038,899.2650145,907.407501,861.455017,64,96,-32,31.66237172,31.91429952,-1.924316158,30.46597218,15.73786331,7.179426156,-84.26213669,-29.15605016,1.305045342,1.296602997,-41.00273532
1043816400,0,858.539978,868.719971,845.859985,864.359985,1595400000,1958094996,-61150260000,-0.025760728,2692360797,-5.22E-08,29857067.19,787.3647588,16.50525804,953.5139915,845.6930091,899.6035003,0,0,884.2276672,901.510669,866.9446654,0,0,931.659973,847.47998,0,0,-11.23689872,-4.775542992,-6.46135573,880.9742894,892.2111881,20,20,20,0.727700742,1.23633275,0.508632008,-0.066285694,25.13662035,-119.4952086,26.6565097,-19.25790104,1.298178268,-20.5560793,887.3950043,899.2650145,904.720001,861.455017,60,92,-32,36.48475946,39.78619105,-2.631108222,38.83497496,22.1475635,13.81422466,-77.8524365,-33.11811396,0.677895864,0.675608481,-40.6027953
1043902800,1,864.359985,865.47998,843.73999,844.609985,1510300000,-402588509.7,-62660560000,-0.097715305,-713215641.6,-5.79E-08,-23694111.18,769.374044,16.87916746,956.5591458,839.1268526,897.8429992,0,0,877.1049987,894.972998,859.2369994,0,0,931.659973,844.609985,0,1,-13.30539204,-6.481512802,-6.823879241,875.379781,888.6851731,20,20,20,0.715605447,1.26995791,0.554352463,-0.093134577,25.32774198,-131.7069857,33.8169738,-25.19062625,-2.900568323,-22.29005793,884.282486,899.0100095,906.5350035,861.455017,56,100,-44,28.5861678,31.7511129,-3.754051151,36.28383088,0.952792705,12.94607317,-99.04720729,-37.61997079,-2.284927616,-2.311436674,-41.95997843
1043989200,1,844.609985,858.330017,840.340027,855.700012,1578530000,-272430150.7,-61082030000,-0.100360061,146093744.5,-6.67E-08,-13782606.13,769.374044,16.95851193,956.5377412,833.8152555,895.1764984,0,0,870.4970011,888.7589945,852.2350077,0,0,931.659973,844.609985,0,0,-13.88970355,-7.963150952,-5.926552599,872.3521242,886.2418278,20,20,20,0.671677512,1.316602964,0.644925452,-0.117517255,25.57313982,-112.5339013,23.04347265,-31.33223227,-7.77196139,-23.56027088,880.4325105,897.310028,906.5350035,861.455017,52,96,-44,37.37088633,36.71214089,-4.459429687,42.46475781,16.21791925,13.10609182,-83.78208075,-40.87341337,1.31303527,1.304489685,-41.19789248
1044248400,0,855.700012,864.640015,855.700012,860.320007,1258500000,1159220611,-59823530000,-0.11183893,-3955783540,-6.33E-08,27521401.04,773.527958,16.38576129,955.6802573,829.8457374,892.7629974,0,0,866.005668,883.6036661,848.4076699,0,0,931.659973,844.609985,0,0,-13.82066364,-9.134653489,-4.686010149,870.5010293,884.3216929,20,20,20,0.713316734,1.304225597,0.590908863,-0.138005438,25.63816723,-80.61507582,21.83697865,-36.73024046,-12.99298425,-23.73725622,876.4950105,897.310028,906.5350035,879.100006,48,92,-44,40.86735488,43.06288948,-4.965022438,40.87321092,21.65851491,12.94307562,-78.34148509,-38.40897117,0.539908255,0.538455975,-40.88041505
1044334800,0,860.320007,860.320007,840.190002,848.200012,1451600000,-254146492.5,-61275130000,-0.15864952,951975000,-7.22E-08,-13655069.33,773.527958,16.65320727,952.2151635,825.2298314,888.7224975,0,0,861.5880024,879.3610005,843.8150043,0,0,931.659973,844.609985,0,0,-14.57590931,-10.22290465,-4.353004653,867.0701035,881.6460129,20,20,20,0.662583425,1.295244648,0.632661223,-0.157389169,25.68289284,-95.00598575,13.05753155,-42.14639357,-18.50993347,-23.6364601,876.419998,897.2350155,906.5350035,891.325012,44,88,-44,34.95952796,36.15016918,-5.710960305,44.49237924,8.668839646,15.51509127,-91.33116035,-37.86505768,-1.408777536,-1.418795001,-41.71327848
