Date,Close
9/26/2000,15928.62012
9/27/2000,15639.9502
9/28/2000,15626.95996
9/29/2000,15747.25977
10/2/2000,15902.50977
10/3/2000,15912.08984
10/4/2000,16149.080080000002
10/5/2000,16099.25977
10/6/2000,15994.24023
10/9/2000,15910.97998
10/10/2000,15827.71973
10/11/2000,15513.57031
10/12/2000,15550.63965
10/13/2000,15330.30957
10/16/2000,15512.32031
10/17/2000,15340.21973
10/18/2000,14872.48047
10/19/2000,14811.080080000002
10/20/2000,15198.73047
10/23/2000,15097.95996
10/24/2000,15148.19043
10/25/2000,14840.46973
10/26/2000,14858.42969
10/27/2000,14582.2002
10/30/2000,14464.55957
10/31/2000,14539.59961
11/1/2000,14872.38965
11/2/2000,14837.78027
11/3/2000,15104.610349999999
11/6/2000,15371.44043
11/7/2000,15340.330080000002
11/8/2000,15399.63965
11/9/2000,15060.04981
11/10/2000,14988.54004
11/13/2000,14664.63965
11/14/2000,14660.04004
11/15/2000,14799.13965
11/16/2000,14587.03027
11/17/2000,14544.29981
11/20/2000,14531.65039
11/21/2000,14408.45996
11/22/2000,14301.30957
11/24/2000,14315.34961
11/27/2000,14720.38965
11/28/2000,14658.87012
11/29/2000,14507.63965
11/30/2000,14648.50977
12/1/2000,14835.330080000002
12/4/2000,14954.73047
12/5/2000,14695.04981
12/6/2000,14889.37012
12/7/2000,14720.36035
12/8/2000,14696.50977
12/11/2000,15015.7002
12/12/2000,15114.63965
12/13/2000,15168.67969
12/14/2000,14927.19043
12/15/2000,14552.29004
12/18/2000,14483.90039
12/19/2000,14132.37012
12/20/2000,13914.42969
12/21/2000,13423.20996
12/22/2000,13427.080080000002
12/26/2000,14007.84961
12/27/2000,13981.49023
12/28/2000,13946.95996
12/29/2000,13785.69043
1/2/2001,13754.290363333334
1/3/2001,13722.890296666666
1/4/2001,13691.49023
1/5/2001,13867.61035
1/8/2001,13739.06006
1/9/2001,13610.50977
1/10/2001,13432.65039
1/11/2001,13201.07031
1/12/2001,13347.74023
1/16/2001,13584.4502
1/17/2001,13667.62988
1/18/2001,13873.919919999998
1/19/2001,13989.12012
1/22/2001,14032.419919999998
1/23/2001,13984.66016
1/24/2001,13893.580080000002
1/25/2001,13803.37988
1/26/2001,13696.05957
1/29/2001,13845.28027
1/30/2001,13826.65039
1/31/2001,13843.54981
2/1/2001,13779.54981
2/2/2001,13703.62988
2/5/2001,13385.51953
2/6/2001,13269.84961
2/7/2001,13366.00977
2/8/2001,13138.23047
2/9/2001,13422.830080000002
2/12/2001,13348.76514
2/13/2001,13274.7002
2/14/2001,13284.05957
2/15/2001,13327.38965
2/16/2001,13175.49023
2/20/2001,13248.36035
2/21/2001,13100.08008
2/22/2001,13073.36035
2/23/2001,13246.0
2/26/2001,13201.13965
2/27/2001,13059.86035
2/28/2001,12883.54004
3/1/2001,12681.66016
3/2/2001,12261.79981
3/5/2001,12322.16016
3/6/2001,12687.74023
3/7/2001,12723.88965
3/8/2001,12650.55957
3/9/2001,12627.90039
3/12/2001,12171.37012
3/13/2001,11819.7002
3/14/2001,11843.58984
3/15/2001,12152.83008
3/16/2001,12232.98047
3/19/2001,12190.96973
3/20/2001,12647.45508
3/21/2001,13103.94043
3/22/2001,12853.96973
3/23/2001,13214.54004
3/26/2001,13862.30957
3/27/2001,13638.330080000002
3/28/2001,13765.50977
3/29/2001,13072.36035
3/30/2001,12999.7002
4/2/2001,12937.86035
4/3/2001,13124.46973
4/4/2001,13242.78027
4/5/2001,13381.37988
4/6/2001,13383.75977
4/9/2001,12841.75977
4/10/2001,12620.26953
4/11/2001,13174.92969
4/12/2001,13352.44043
4/16/2001,13254.88965
4/17/2001,13067.08984
4/18/2001,13641.79004
4/19/2001,13868.28027
4/20/2001,13765.669919999998
4/23/2001,13715.59961
4/24/2001,13743.17969
4/25/2001,13827.5
4/26/2001,13973.03027
4/27/2001,13934.32031
4/30/2001,14179.890135
5/1/2001,14425.45996
5/2/2001,14421.63965
5/3/2001,14457.563153333333
5/4/2001,14493.486656666666
5/7/2001,14529.41016
5/8/2001,14289.04981
5/9/2001,14084.84961
5/10/2001,14017.79004
5/11/2001,14043.919919999998
5/14/2001,13873.01953
5/15/2001,14054.03027
5/16/2001,13694.26953
5/17/2001,13910.669919999998
5/18/2001,13877.76953
5/21/2001,14176.830080000002
5/22/2001,14091.19043
5/23/2001,14067.7002
5/24/2001,13895.79004
5/25/2001,13765.919919999998
5/29/2001,13773.88965
5/30/2001,13493.34961
5/31/2001,13262.13965
6/1/2001,13261.83984
6/4/2001,13312.34961
6/5/2001,13182.0
6/6/2001,13174.83984
6/7/2001,13277.50977
6/8/2001,13430.21973
6/11/2001,13226.48047
6/12/2001,12840.09961
6/13/2001,12823.4502
6/14/2001,12846.66016
6/15/2001,12790.37988
6/18/2001,12697.79004
6/19/2001,12574.25977
6/20/2001,12674.63965
6/21/2001,12962.42969
6/22/2001,13044.61035
6/25/2001,12896.46973
6/26/2001,12978.82031
6/27/2001,12828.98047
6/28/2001,12679.87988
6/29/2001,12969.04981
7/2/2001,12751.17969
7/3/2001,12817.41016
7/5/2001,12607.29981
7/6/2001,12306.08008
7/9/2001,12239.67969
7/10/2001,12300.41016
7/11/2001,12005.11035
7/12/2001,12407.9502
7/13/2001,12355.15039
7/16/2001,12343.37012
7/17/2001,12128.57031
7/18/2001,11892.58008
7/19/2001,11908.38965
7/20/2001,11759.009764999999
7/23/2001,11609.62988
7/24/2001,11883.25
7/25/2001,11891.61035
7/26/2001,11858.55957
7/27/2001,11798.08008
7/30/2001,11579.26953
7/31/2001,11860.76953
8/1/2001,11959.33008
8/2/2001,12399.2002
8/3/2001,12241.96973
8/6/2001,12243.90039
8/7/2001,12319.45996
8/8/2001,12163.66992
8/9/2001,11754.55957
8/10/2001,11735.05957
8/13/2001,11477.55957
8/14/2001,11917.9502
8/15/2001,11755.40039
8/16/2001,11515.01953
8/17/2001,11445.54004
8/20/2001,11257.94043
8/21/2001,11280.37988
8/22/2001,11396.42969
8/23/2001,11126.91992
8/24/2001,11166.30957
8/27/2001,11275.00977
8/28/2001,11189.40039
8/29/2001,10979.75977
8/30/2001,10938.4502
8/31/2001,10713.50977
9/4/2001,10772.58984
9/5/2001,10598.79004
9/6/2001,10650.33008
9/7/2001,10516.79004
9/10/2001,10195.69043
9/17/2001,9504.410156
9/18/2001,9679.879883
9/19/2001,9939.599609
9/20/2001,9785.160156
9/21/2001,9554.990234
9/24/2001,9624.4799805
9/25/2001,9693.969727
9/26/2001,9641.700195
9/27/2001,9696.530273
9/28/2001,9774.679688
10/1/2001,9972.280273
10/2/2001,10136.55957
10/3/2001,9924.230469
10/4/2001,10205.48047
10/5/2001,10205.87012
10/8/2001,10108.819824999999
10/9/2001,10011.76953
10/10/2001,9964.879883
10/11/2001,10347.00977
10/12/2001,10632.34961
10/15/2001,10452.54004
10/16/2001,10637.82031
10/17/2001,10755.4502
10/18/2001,10474.84961
10/19/2001,10538.79004
10/22/2001,10565.41016
10/23/2001,10861.55957
10/24/2001,10802.15039
10/25/2001,10880.09961
10/26/2001,10795.16016
10/29/2001,10612.30957
10/30/2001,10512.82031
10/31/2001,10366.33984
11/1/2001,10347.28027
11/2/2001,10383.78027
11/5/2001,10447.54004
11/6/2001,10633.71973
11/7/2001,10284.98047
11/8/2001,10431.79004
11/9/2001,10215.70996
11/12/2001,10081.55957
11/13/2001,10030.55957
11/14/2001,10086.75977
11/15/2001,10489.88965
11/16/2001,10649.08984
11/19/2001,10727.94043
11/20/2001,10575.62012
11/21/2001,10661.08008
11/23/2001,10862.689945
11/26/2001,11064.29981
11/27/2001,10948.88965
11/28/2001,10624.80957
11/29/2001,10655.95996
11/30/2001,10697.44043
12/3/2001,10370.62012
12/4/2001,10452.65039
12/5/2001,10713.80957
12/6/2001,10857.28027
12/7/2001,10796.88965
12/10/2001,10571.00977
12/11/2001,10473.91016
12/12/2001,10801.51953
12/13/2001,10433.4502
12/14/2001,10511.65039
12/17/2001,10323.34961
12/18/2001,10432.16992
12/19/2001,10471.92969
12/20/2001,10434.51953
12/21/2001,10335.4502
12/24/2001,10264.010255
12/26/2001,10192.57031
12/27/2001,10457.61035
12/28/2001,10542.62012
12/31/2001,10624.8376475
1/2/2002,10707.055175000001
1/3/2002,10789.272702500002
1/4/2002,10871.49023
1/7/2002,10942.36035
1/8/2002,10695.59961
1/9/2002,10663.98047
1/10/2002,10538.42969
1/11/2002,10441.58984
1/14/2002,10324.819825
1/15/2002,10208.04981
1/16/2002,10177.58008
1/17/2002,10128.17969
1/18/2002,10293.32031
1/22/2002,10050.98047
1/23/2002,10040.91016
1/24/2002,10074.04981
1/25/2002,10144.13965
1/28/2002,10220.84961
1/29/2002,10026.03027
1/30/2002,9919.480469
1/31/2002,9997.799805
2/1/2002,9791.429688
2/4/2002,9631.929688
2/5/2002,9475.599609
2/6/2002,9420.849609
2/7/2002,9583.269531
2/8/2002,9686.05957
2/11/2002,9782.024902000001
2/12/2002,9877.990234
2/13/2002,9968.349609
2/14/2002,10081.08984
2/15/2002,10048.09961
2/19/2002,9847.160156
2/20/2002,9834.129883
2/21/2002,10295.41992
2/22/2002,10356.78027
2/25/2002,10296.46973
2/26/2002,10202.62988
2/27/2002,10573.08984
2/28/2002,10587.83008
3/1/2002,10812.0
3/4/2002,11450.21973
3/5/2002,11348.4502
3/6/2002,11358.53027
3/7/2002,11648.33984
3/8/2002,11885.79004
3/11/2002,11919.29981
3/12/2002,11607.33008
3/13/2002,11415.30957
3/14/2002,11568.82031
3/15/2002,11648.00977
3/18/2002,11498.37988
3/19/2002,11792.82031
3/20/2002,11526.78027
3/21/2002,11435.930175
3/22/2002,11345.08008
3/25/2002,11261.08984
3/26/2002,11207.91992
3/27/2002,11323.67969
3/28/2002,11333.11035
4/1/2002,11028.7002
4/2/2002,11204.49023
4/3/2002,11400.70996
4/4/2002,11379.2002
4/5/2002,11335.49023
4/8/2002,11352.88965
4/9/2002,11114.49023
4/10/2002,11218.58008
4/11/2002,11147.26953
4/12/2002,10962.98047
4/15/2002,11137.29981
4/16/2002,11346.66016
4/17/2002,11543.70996
4/18/2002,11575.73047
4/19/2002,11512.00977
4/22/2002,11721.63965
4/23/2002,11736.83008
4/24/2002,11672.87988
4/25/2002,11648.71973
4/26/2002,11541.38965
4/29/2002,11516.964844999999
4/30/2002,11492.54004
5/1/2002,11552.79004
5/2/2002,11551.00977
5/3/2002,11472.686526666666
5/6/2002,11394.363283333332
5/7/2002,11316.04004
5/8/2002,11520.75
5/9/2002,11633.29981
5/10/2002,11531.11035
5/13/2002,11336.9502
5/14/2002,11356.19043
5/15/2002,11642.96973
5/16/2002,11738.69043
5/17/2002,11847.32031
5/20/2002,11856.54004
5/21/2002,11801.16016
5/22/2002,11961.98047
5/23/2002,11979.84961
5/24/2002,11976.28027
5/28/2002,11936.08008
5/29/2002,11853.0
5/30/2002,11770.03027
5/31/2002,11763.7002
6/3/2002,11901.38965
6/4/2002,11653.07031
6/5/2002,11663.87012
6/6/2002,11574.94043
6/7/2002,11438.53027
6/10/2002,11370.20996
6/11/2002,11449.44043
6/12/2002,11327.05957
6/13/2002,11144.83984
6/14/2002,10920.62988
6/17/2002,10664.11035
6/18/2002,10839.92969
6/19/2002,10476.17969
6/20/2002,10612.98047
6/21/2002,10354.34961
6/24/2002,10471.32031
6/25/2002,10496.66992
6/26/2002,10074.55957
6/27/2002,10261.59961
6/28/2002,10621.83984
7/1/2002,10595.44043
7/2/2002,10622.32031
7/3/2002,10812.29981
7/5/2002,10826.08984
7/8/2002,10769.2002
7/9/2002,10960.25
7/10/2002,10752.66016
7/11/2002,10485.74023
7/12/2002,10601.4502
7/15/2002,10375.15039
7/16/2002,10250.41992
7/17/2002,10296.01953
7/18/2002,10498.25977
7/19/2002,10202.36035
7/22/2002,10189.00977
7/23/2002,10215.62988
7/24/2002,9947.719727
7/25/2002,9929.910156
7/26/2002,9591.030273
7/29/2002,9666.669922
7/30/2002,10003.71973
7/31/2002,9877.94043
8/1/2002,9793.509766
8/2/2002,9709.660156
8/5/2002,9704.929688
8/6/2002,9501.019531
8/7/2002,9834.400391
8/8/2002,9799.570313
8/9/2002,9999.790039
8/12/2002,9747.820313
8/13/2002,9688.610352
8/14/2002,9638.410156
8/15/2002,9795.570313
8/16/2002,9788.129883
8/19/2002,9599.099609
8/20/2002,9620.69043
8/21/2002,9642.610352
8/22/2002,9814.019531
8/23/2002,9867.450195
8/26/2002,10067.74023
8/27/2002,9907.299805
8/28/2002,9766.730469
8/29/2002,9620.139648
8/30/2002,9619.299805
9/3/2002,9217.040039
9/4/2002,9075.089844
9/5/2002,9222.120117
9/6/2002,9129.070313
9/9/2002,9306.259766
9/10/2002,9309.30957
9/11/2002,9400.080078
9/12/2002,9415.230469
9/13/2002,9241.929688
9/16/2002,9392.935059
9/17/2002,9543.94043
9/18/2002,9472.05957
9/19/2002,9669.620117
9/20/2002,9481.080078
9/23/2002,9401.359863000001
9/24/2002,9321.639648
9/25/2002,9165.410156
9/26/2002,9320.919922
9/27/2002,9530.44043
9/30/2002,9383.290039
10/1/2002,9162.259766
10/2/2002,9049.330078
10/3/2002,8936.429688
10/4/2002,9027.549805
10/7/2002,8688.0
10/8/2002,8708.900391
10/9/2002,8539.339844
10/10/2002,8439.620117
10/11/2002,8529.610352
10/14/2002,8683.170410499999
10/15/2002,8836.730469
10/16/2002,8884.870117
10/17/2002,8959.879883
10/18/2002,9086.129883
10/21/2002,8978.410156
10/22/2002,8689.389648
10/23/2002,8714.519531
10/24/2002,8614.299805
10/25/2002,8726.290039
10/28/2002,8757.509766
10/29/2002,8708.759766
10/30/2002,8756.589844
10/31/2002,8640.480469
11/1/2002,8685.719727
11/4/2002,8811.6396485
11/5/2002,8937.55957
11/6/2002,8953.290039
11/7/2002,8920.44043
11/8/2002,8690.769531
11/11/2002,8460.370117
11/12/2002,8464.769531
11/13/2002,8438.519531
11/14/2002,8303.389648
11/15/2002,8503.589844
11/18/2002,8346.009766
11/19/2002,8365.259766
11/20/2002,8459.620117
11/21/2002,8668.05957
11/22/2002,8772.55957
11/25/2002,8944.44043
11/26/2002,8823.990234
11/27/2002,8875.879883
11/29/2002,9215.55957
12/2/2002,9174.469727
12/3/2002,9205.110352
12/4/2002,9006.730469
12/5/2002,8917.570313
12/6/2002,8863.259766
12/9/2002,8828.049805
12/10/2002,8804.519531
12/11/2002,8727.660156
12/12/2002,8708.69043
12/13/2002,8516.070313
12/16/2002,8450.94043
12/17/2002,8510.730469
12/18/2002,8344.009766
12/19/2002,8387.570313
12/20/2002,8406.879883
12/23/2002,8459.625
12/24/2002,8512.370117
12/26/2002,8700.099609
12/27/2002,8714.049805
12/30/2002,8578.950195
12/31/2002,8612.54516575
1/2/2003,8646.1401365
1/3/2003,8679.73510725
1/6/2003,8713.330078
1/7/2003,8656.5
1/8/2003,8517.799805
1/9/2003,8497.929688
1/10/2003,8470.450195
1/13/2003,8511.7548825
1/14/2003,8553.05957
1/15/2003,8611.75
1/16/2003,8609.169922
1/17/2003,8690.25
1/21/2003,8708.580078
1/22/2003,8611.040039
1/23/2003,8790.919922
1/24/2003,8731.650391
1/27/2003,8609.469727
1/28/2003,8525.389648
1/29/2003,8331.080078
1/30/2003,8316.80957
1/31/2003,8339.94043
2/3/2003,8500.790039
2/4/2003,8484.900391
2/5/2003,8549.849609
2/6/2003,8484.19043
2/7/2003,8448.160156
2/10/2003,8484.929688
2/11/2003,8574.549804999999
2/12/2003,8664.169922
2/13/2003,8599.660156
2/14/2003,8701.919922
2/18/2003,8692.969727
2/19/2003,8678.44043
2/20/2003,8650.919922
2/21/2003,8513.540039
2/24/2003,8564.950195
2/25/2003,8360.490234
2/26/2003,8356.80957
2/27/2003,8359.379883
2/28/2003,8363.040039
3/3/2003,8490.400391
3/4/2003,8480.219727
3/5/2003,8472.620117
3/6/2003,8369.150391
3/7/2003,8144.120117
3/10/2003,8042.259765999999
3/11/2003,7862.430176000002
3/12/2003,7943.040039
3/13/2003,7868.560059
3/14/2003,8002.689941
3/17/2003,7871.640137
3/18/2003,7954.459961
3/19/2003,8051.040039
3/20/2003,8195.049805
3/21/2003,8315.060059
3/24/2003,8435.070313
3/25/2003,8238.759766
3/26/2003,8351.919922
3/27/2003,8368.669922
3/28/2003,8280.160156
3/31/2003,7972.709961
4/1/2003,7986.720215
4/2/2003,8069.850098000001
4/3/2003,8017.75
4/4/2003,8074.120117
4/7/2003,8249.980469
4/8/2003,8131.410156
4/9/2003,8057.609863
4/10/2003,7980.120117
4/11/2003,7816.490234000001
4/14/2003,7752.100098000001
4/15/2003,7838.830078
4/16/2003,7879.490234000001
4/17/2003,7821.899901999999
4/21/2003,7969.080078
4/22/2003,7790.459961
4/23/2003,7793.379883
4/24/2003,7854.569823999998
4/25/2003,7699.5
4/28/2003,7607.879883
4/29/2003,7719.649902499999
4/30/2003,7831.419922
5/1/2003,7863.290039
5/2/2003,7907.189941
5/5/2003,7995.375
5/6/2003,8083.560059
5/7/2003,8109.77002
5/8/2003,8031.549805
5/9/2003,8152.160156
5/12/2003,8221.120117
5/13/2003,8190.259765999999
5/14/2003,8244.910156
5/15/2003,8123.399901999999
5/16/2003,8117.290039
5/19/2003,8039.129883
5/20/2003,8059.47998
5/21/2003,8018.509765999999
5/22/2003,8051.660156
5/23/2003,8184.759765999999
5/27/2003,8120.240234000001
5/28/2003,8234.179688
5/29/2003,8375.360352
5/30/2003,8424.509766
6/2/2003,8547.169922
6/3/2003,8564.490234
6/4/2003,8557.860352
6/5/2003,8657.230469
6/6/2003,8785.870117
6/9/2003,8822.730469
6/10/2003,8789.089844
6/11/2003,8890.299805
6/12/2003,8918.599609
6/13/2003,8980.639648
6/16/2003,8839.830078
6/17/2003,9033.0
6/18/2003,9092.969727
6/19/2003,9110.509766
6/20/2003,9120.389648
6/23/2003,9137.139648
6/24/2003,8919.259766
6/25/2003,8932.259766
6/26/2003,8923.410156
6/27/2003,9104.05957
6/30/2003,9083.110352
7/1/2003,9278.490234
7/2/2003,9592.240234
7/3/2003,9624.799805
7/7/2003,9795.160156
7/8/2003,9898.719727
7/9/2003,9990.950195
7/10/2003,9955.620117
7/11/2003,9635.349609
7/14/2003,9755.629883
7/15/2003,9751.0
7/16/2003,9735.969727
7/17/2003,9498.860352
7/18/2003,9527.730469
7/21/2003,9506.850097999999
7/22/2003,9485.969727
7/23/2003,9615.339844
7/24/2003,9671.0
7/25/2003,9648.009766
7/28/2003,9839.910156
7/29/2003,9834.30957
7/30/2003,9632.660156
7/31/2003,9563.209961
8/1/2003,9611.669922
8/4/2003,9452.790039
8/5/2003,9382.580078
8/6/2003,9323.910156
8/7/2003,9265.55957
8/8/2003,9327.530273
8/11/2003,9487.799805
8/12/2003,9564.80957
8/13/2003,9752.75
8/14/2003,9913.469727
8/15/2003,9863.469727
8/18/2003,10032.96973
8/19/2003,10174.09961
8/20/2003,10292.05957
8/21/2003,10362.69043
8/22/2003,10281.16992
8/25/2003,10276.63965
8/26/2003,10332.57031
8/27/2003,10308.99023
8/28/2003,10225.21973
8/29/2003,10343.54981
9/2/2003,10690.08008
9/3/2003,10715.69043
9/4/2003,10646.9502
9/5/2003,10650.76953
9/8/2003,10683.75977
9/9/2003,10922.04004
9/10/2003,10856.32031
9/11/2003,10546.33008
9/12/2003,10712.80957
9/15/2003,10799.91992
9/16/2003,10887.03027
9/17/2003,10990.11035
9/18/2003,11033.32031
9/19/2003,10938.41992
9/22/2003,10475.09961
9/23/2003,10488.694824999999
9/24/2003,10502.29004
9/25/2003,10310.04004
9/26/2003,10318.44043
9/29/2003,10229.57031
9/30/2003,10219.04981
10/1/2003,10361.24023
10/2/2003,10593.53027
10/3/2003,10709.29004
10/6/2003,10740.13965
10/7/2003,10820.33008
10/8/2003,10542.2002
10/9/2003,10531.44043
10/10/2003,10786.04004
10/13/2003,10876.234865
10/14/2003,10966.42969
10/15/2003,10899.9502
10/16/2003,11025.15039
10/17/2003,11037.88965
10/20/2003,11161.70996
10/21/2003,11031.51953
10/22/2003,10889.62012
10/23/2003,10335.16016
10/24/2003,10335.7002
10/27/2003,10454.12012
10/28/2003,10561.00977
10/29/2003,10739.21973
10/30/2003,10695.55957
10/31/2003,10559.58984
11/3/2003,10703.779785
11/4/2003,10847.96973
11/5/2003,10837.54004
11/6/2003,10552.29981
11/7/2003,10628.98047
11/10/2003,10504.54004
11/11/2003,10207.04004
11/12/2003,10226.21973
11/13/2003,10337.66992
11/14/2003,10167.05957
11/17/2003,9786.830078
11/18/2003,9897.049805
11/19/2003,9614.599609
11/20/2003,9865.700195
11/21/2003,9852.830078
11/24/2003,9906.5151365
11/25/2003,9960.200195
11/26/2003,10144.83008
11/28/2003,10100.57031
12/1/2003,10403.26953
12/2/2003,10410.15039
12/3/2003,10326.38965
12/4/2003,10429.99023
12/5/2003,10373.45996
12/8/2003,10045.33984
12/9/2003,10124.28027
12/10/2003,9910.55957
12/11/2003,10075.13965
12/12/2003,10169.66016
12/15/2003,10490.76953
12/16/2003,10271.59961
12/17/2003,10092.63965
12/18/2003,10104.0
12/19/2003,10284.54004
12/22/2003,10372.50977
12/23/2003,10371.889650000001
12/24/2003,10371.26953
12/26/2003,10417.41016
12/29/2003,10500.62012
12/30/2003,10676.63965
12/31/2003,10726.149739999999
1/2/2004,10775.659829999999
1/5/2004,10825.16992
1/6/2004,10813.99023
1/7/2004,10757.82031
1/8/2004,10837.65039
1/9/2004,10965.04981
1/12/2004,10907.36475
1/13/2004,10849.67969
1/14/2004,10863.0
1/15/2004,10665.15039
1/16/2004,10857.2002
1/20/2004,11103.09961
1/21/2004,11002.38965
1/22/2004,11000.7002
1/23/2004,11069.00977
1/26/2004,10972.59961
1/27/2004,10928.03027
1/28/2004,10852.46973
1/29/2004,10779.44043
1/30/2004,10783.61035
2/2/2004,10776.73047
2/3/2004,10641.91992
2/4/2004,10447.25
2/5/2004,10464.59961
2/6/2004,10460.91992
2/9/2004,10402.61035
2/10/2004,10365.40039
2/11/2004,10412.33008
2/12/2004,10459.25977
2/13/2004,10557.69043
2/17/2004,10701.12988
2/18/2004,10676.80957
2/19/2004,10753.79981
2/20/2004,10720.69043
2/23/2004,10868.95996
2/24/2004,10644.12988
2/25/2004,10658.73047
2/26/2004,10815.29004
2/27/2004,11041.91992
3/1/2004,11271.12012
3/2/2004,11361.50977
3/3/2004,11351.91992
3/4/2004,11401.79004
3/5/2004,11537.29004
3/8/2004,11502.86035
3/9/2004,11532.04004
3/10/2004,11433.24023
3/11/2004,11297.04004
3/12/2004,11162.75
3/15/2004,11317.90039
3/16/2004,11242.29004
3/17/2004,11436.86035
3/18/2004,11484.28027
3/19/2004,11418.50977
3/22/2004,11318.50977
3/23/2004,11281.08984
3/24/2004,11364.99023
3/25/2004,11530.91016
3/26/2004,11770.65039
3/29/2004,11718.24023
3/30/2004,11693.67969
3/31/2004,11715.38965
4/1/2004,11683.41992
4/2/2004,11815.9502
4/5/2004,11958.32031
