Date,Close
1/3/2000,3093.699951
1/4/2000,3018.699951
1/5/2000,2999.300049
1/6/2000,3023.399902
1/7/2000,3092.0999755000007
1/10/2000,3160.800049
1/11/2000,3088.399902
1/12/2000,3078.899902
1/13/2000,3115.399902
1/14/2000,3097.949951
1/18/2000,3080.5
1/19/2000,3112.5
1/20/2000,3073.399902
1/21/2000,3061.0499265
1/24/2000,3048.699951
1/25/2000,3050.0499265
1/26/2000,3051.399902
1/27/2000,3064.600098
1/28/2000,3068.4500735
1/31/2000,3072.300049
2/1/2000,3110.300049
2/2/2000,3142.399902
2/3/2000,3118.699951
2/4/2000,3126.6500245
2/7/2000,3134.600098
2/8/2000,3149.899902
2/9/2000,3192.300049
2/10/2000,3167.300049
2/11/2000,3159.800049
2/14/2000,3152.300049
2/15/2000,3150.399902
2/16/2000,3140.800049
2/17/2000,3114.899902
2/18/2000,3108.0
2/22/2000,3101.100098
2/23/2000,3099.600098
2/24/2000,3111.199951
2/25/2000,3117.9000245
2/28/2000,3124.600098
2/29/2000,3187.199951
3/1/2000,3219.800049
3/2/2000,3232.600098
3/3/2000,3232.550049
3/6/2000,3232.5
3/7/2000,3207.899902
3/8/2000,3188.0
3/9/2000,3189.300049
3/10/2000,3184.0
3/13/2000,3178.699951
3/14/2000,3159.699951
3/15/2000,3171.800049
3/16/2000,3200.399902
3/17/2000,3224.5999755000007
3/20/2000,3248.800049
3/21/2000,3276.399902
3/22/2000,3248.800049
3/23/2000,3251.5
3/24/2000,3239.699951
3/27/2000,3227.899902
3/28/2000,3230.199951
3/29/2000,3225.899902
3/30/2000,3194.100098
3/31/2000,3133.300049
4/3/2000,3191.0
4/4/2000,3176.800049
4/5/2000,3155.399902
4/6/2000,3157.100098
4/7/2000,3182.0
4/10/2000,3201.399902
4/11/2000,3173.0
4/12/2000,3148.699951
4/13/2000,3099.699951
4/14/2000,3111.899902
4/17/2000,2943.899902
4/18/2000,3010.300049
4/19/2000,3069.199951
4/20/2000,3081.2249755000003
4/24/2000,3093.25
4/25/2000,3105.2750244999997
4/26/2000,3117.300049
4/27/2000,3106.300049
4/28/2000,3115.800049
5/1/2000,3102.0
5/2/2000,3131.100098
5/3/2000,3107.5
5/4/2000,3053.800049
5/5/2000,3107.199951
5/8/2000,3106.199951
5/9/2000,3086.100098
5/10/2000,3043.399902
5/11/2000,2996.399902
5/12/2000,3034.800049
5/15/2000,3051.100098
5/16/2000,3089.199951
5/17/2000,3074.800049
5/18/2000,3044.899902
5/19/2000,3039.100098
5/22/2000,3002.300049
5/23/2000,3021.399902
5/24/2000,3009.5
5/25/2000,3018.100098
5/26/2000,3000.699951
5/30/2000,3050.600098
5/31/2000,3081.0
6/1/2000,3088.0
6/2/2000,3140.899902
6/5/2000,3148.800049
6/6/2000,3149.899902
6/7/2000,3112.600098
6/8/2000,3126.699951
6/9/2000,3146.5
6/12/2000,3130.1500244999997
6/13/2000,3113.800049
6/14/2000,3118.199951
6/15/2000,3133.100098
6/16/2000,3140.800049
6/19/2000,3151.100098
6/20/2000,3155.199951
6/21/2000,3178.399902
6/22/2000,3173.600098
6/23/2000,3177.100098
6/26/2000,3177.800049
6/27/2000,3190.100098
6/28/2000,3213.899902
6/29/2000,3254.5
6/30/2000,3311.199951
7/3/2000,3308.100098
7/5/2000,3320.5
7/6/2000,3306.899902
7/7/2000,3305.300049
7/10/2000,3323.800049
7/11/2000,3323.300049
7/12/2000,3318.399902
7/13/2000,3306.5
7/14/2000,3303.5
7/17/2000,3313.399902
7/18/2000,3300.600098
7/19/2000,3299.600098
7/20/2000,3300.899902
7/21/2000,3332.300049
7/24/2000,3305.399902
7/25/2000,3282.100098
7/26/2000,3282.899902
7/27/2000,3258.199951
7/28/2000,3255.0
7/31/2000,3251.100098
8/1/2000,3254.0
8/2/2000,3270.300049
8/3/2000,3275.100098
8/4/2000,3277.199951
8/7/2000,3305.0
8/8/2000,3302.300049
8/9/2000,3309.800049
8/10/2000,3315.300049
8/11/2000,3309.100098
8/14/2000,3314.899902
8/15/2000,3323.100098
8/16/2000,3331.800049
8/17/2000,3336.300049
8/18/2000,3344.199951
8/21/2000,3338.899902
