Date,Close
1/3/2000,17369.63086
1/4/2000,17072.82031
1/5/2000,15846.71973
1/6/2000,15153.23047
1/7/2000,15405.62988
1/10/2000,15848.15039
1/11/2000,15862.09961
1/12/2000,15714.2002
1/13/2000,15633.95996
1/14/2000,15542.23047
1/18/2000,15789.2002
1/19/2000,15275.33984
1/20/2000,15215.30957
1/21/2000,15108.41016
1/24/2000,15167.54981
1/25/2000,15103.04004
1/26/2000,15427.71973
1/27/2000,15917.80957
1/28/2000,16185.94043
1/31/2000,15532.33984
2/1/2000,15653.86035
2/2/2000,15789.82031
2/3/2000,15968.12012
2/4/2000,16054.990236666667
2/7/2000,16141.860353333333
2/8/2000,16228.73047
2/9/2000,16819.46094
2/10/2000,16845.16992
2/11/2000,17380.30078
2/14/2000,17188.96094
2/15/2000,16688.16016
2/16/2000,17043.39063
2/17/2000,16981.23047
2/18/2000,16599.16016
2/22/2000,16255.169919999998
2/23/2000,16376.79004
2/24/2000,17058.66016
2/25/2000,17200.98047
2/28/2000,16984.43945
2/29/2000,17169.43945
3/1/2000,16843.58984
3/2/2000,16936.81055
3/3/2000,17285.24023
3/6/2000,17758.75977
3/7/2000,17865.35938
3/8/2000,17951.42969
3/9/2000,17637.0293
3/10/2000,17831.85938
3/13/2000,17096.67969
3/14/2000,16929.16016
3/15/2000,16747.19922
3/16/2000,16359.0
3/17/2000,17082.99023
3/20/2000,17234.46094
3/21/2000,17199.98047
3/22/2000,17547.03906
3/23/2000,17715.58008
3/24/2000,17784.57031
3/27/2000,18292.85938
3/28/2000,18301.68945
3/29/2000,18096.36914
3/30/2000,17467.15039
3/31/2000,17406.53906
4/3/2000,16892.92969
4/4/2000,16605.68506
4/5/2000,16318.44043
4/6/2000,16491.39063
4/7/2000,16941.67969
4/10/2000,16850.74023
4/11/2000,16487.66016
4/12/2000,16577.08984
4/13/2000,16352.55957
4/14/2000,16142.75977
4/17/2000,14762.37012
4/18/2000,15278.32031
4/19/2000,15427.2002
4/20/2000,15367.13965
4/24/2000,15373.57471
4/25/2000,15380.00977
4/26/2000,15227.38965
4/27/2000,15192.87012
4/28/2000,15519.29981
5/1/2000,15668.52979
5/2/2000,15817.75977
5/3/2000,15577.46973
5/4/2000,15314.07031
5/5/2000,15268.63965
5/8/2000,14901.0
5/9/2000,14776.90039
5/10/2000,14492.919919999998
5/11/2000,14802.430175
5/12/2000,15111.94043
5/15/2000,14881.29981
5/16/2000,15160.29004
5/17/2000,14827.80957
5/18/2000,14322.59961
5/19/2000,14478.25977
5/22/2000,14140.73047
5/23/2000,14257.17969
5/24/2000,13933.98047
5/25/2000,13921.05957
5/26/2000,13722.7002
5/30/2000,13990.90039
5/31/2000,14713.86035
6/1/2000,14941.19043
6/2/2000,15284.09961
6/5/2000,15861.67969
6/6/2000,15880.869630000001
6/7/2000,15900.05957
6/8/2000,15876.92969
6/9/2000,16120.25977
6/12/2000,16055.04981
6/13/2000,15692.94043
6/14/2000,15857.07031
6/15/2000,16080.33984
6/16/2000,16434.38086
6/19/2000,16267.46973
6/20/2000,16086.74023
6/21/2000,16238.13965
6/22/2000,15952.36035
6/23/2000,15738.080080000002
6/26/2000,15978.91016
6/27/2000,16155.76953
6/28/2000,16438.41992
6/29/2000,16286.79981
6/30/2000,16155.78027
7/3/2000,16124.96973
7/5/2000,16474.26953
7/6/2000,16489.58984
7/7/2000,16829.96094
7/10/2000,17238.66992
7/11/2000,17359.66016
7/12/2000,17552.25977
7/13/2000,17449.5
7/14/2000,17586.16016
7/17/2000,17834.7793
7/18/2000,17440.83008
7/19/2000,17710.07031
7/20/2000,17758.50977
7/21/2000,17920.85938
7/24/2000,17659.68945
7/25/2000,17375.33984
7/26/2000,17620.23047
7/27/2000,17450.08984
7/28/2000,17183.92969
7/31/2000,16840.98047
8/1/2000,16897.44922
8/2/2000,17277.39063
8/3/2000,17274.2793
8/4/2000,17425.69922
8/7/2000,17727.25
8/8/2000,17211.83984
8/9/2000,17181.99023
8/10/2000,17333.21094
8/11/2000,17214.41992
8/14/2000,16998.06055
8/15/2000,17463.5293
8/16/2000,17734.15039
8/17/2000,17622.00977
8/18/2000,17440.0
8/21/2000,17501.48047
8/22/2000,17668.2793
8/23/2000,17427.40039
8/24/2000,17439.69922
8/25/2000,17236.74023
8/28/2000,17019.75977
8/29/2000,17240.10938
8/30/2000,17095.88086
8/31/2000,17097.50977
9/1/2000,17333.60938
9/5/2000,17595.2207
9/6/2000,17605.23047
9/7/2000,17431.94922
9/8/2000,17275.44922
9/11/2000,17007.98047
9/12/2000,16629.7793
9/13/2000,16512.604495
9/14/2000,16395.42969
9/15/2000,16249.53027
9/18/2000,15560.16016
9/19/2000,15677.2002
9/20/2000,15665.62012
9/21/2000,15164.4502
9/22/2000,14612.87988
9/25/2000,15428.9502
9/26/2000,15290.84961
9/27/2000,15444.12988
9/28/2000,15415.75
9/29/2000,15648.98047
10/2/2000,15687.470215000001
10/3/2000,15725.95996
10/4/2000,15878.88965
10/5/2000,16184.67969
10/6/2000,15939.089845
10/9/2000,15693.5
10/10/2000,15554.11035
10/11/2000,15127.0
10/12/2000,15074.79981
10/13/2000,14680.5
10/16/2000,14973.40039
10/17/2000,14873.42969
10/18/2000,14458.51953
10/19/2000,14422.51953
10/20/2000,15044.53027
10/23/2000,15102.36035
10/24/2000,14925.92969
10/25/2000,15061.13965
10/26/2000,14996.24023
10/27/2000,14902.45996
10/30/2000,14799.90039
10/31/2000,14895.33984
11/1/2000,15349.00977
11/2/2000,15291.54004
11/3/2000,15594.12012
11/6/2000,15671.15039
11/7/2000,15820.79004
11/8/2000,15654.12988
11/9/2000,15504.79981
11/10/2000,15389.38965
11/13/2000,14815.69043
11/14/2000,15177.51953
11/15/2000,15127.40039
11/16/2000,15298.34961
11/17/2000,15180.84961
11/20/2000,15346.66016
11/21/2000,15188.29981
11/22/2000,14772.50977
11/24/2000,14376.90039
11/27/2000,14602.75977
11/28/2000,14566.21973
11/29/2000,14169.05957
11/30/2000,13984.38965
12/1/2000,14441.42969
12/4/2000,14559.24023
12/5/2000,14573.20996
12/6/2000,15098.9502
12/7/2000,15011.51953
12/8/2000,15189.330080000002
12/11/2000,15408.54004
