Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,DAX_Volume,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,HANGSENG_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,ISM_MONTHLY_PMI,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
1357102800.0,0,1693.75,112.98,30.24,1569,3091.330078,3112.649902,3083.48999,3112.26001,2111300000,1426.189941,1462.430054,1426.189941,1462.420044,4202600000,13104.299809999999,13412.70996,13104.299809999999,13412.549809999999,161430000,7689.459961,7789.939941,7689.459961,7778.779785,140345500,4705.899902,4743.399902,4705.899902,4740.700195,0,22860.25,23317.39063,22860.25,23311.98047,2129252800,15.24,15.93,14.6,14.68,0,52.3,1.0492,1.3195,0.8332,1.6255,2.0425,0.9859,6.2301,5.6534,7.7507,54.23,87.1,1063.3,3.034,12.76,5.5422,6.4851,8.4927,1.2203,127.2,0.9166,29.0,30.32,4.2893
1357189200.0,1,1679.5,113.03,30.79,1574,3108.48999,3118.179932,3092.280029,3100.570068,1769420000,1462.420044,1465.469971,1455.530029,1459.369995,3829730000,13413.00977,13430.59961,13358.299809999999,13391.36035,129630000,7762.129883,7777.02002,7737.97998,7756.439941,86174100,4740.700195,4740.700195,4716.799805,4723.799805,0,23390.53906,23400.74023,23234.42969,23398.59961,2211207000,14.77,14.92,14.24,14.56,0,52.3,1.0515,1.311,0.8326,1.6151,2.036,0.9853,6.2301,5.6901,7.7503,54.46,86.92,1062.95,3.03,12.7452,5.5617,6.506,8.552,1.222,127.45,0.9222,28.99,30.33,4.2893
1357275600.0,0,1648.0,112.58,29.41,1559,3100.8798829999996,3108.439941,3090.810059,3101.659912,1745140000,1459.369995,1467.939941,1458.98999,1466.469971,3424290000,13391.049809999999,13447.11035,13376.23047,13435.20996,107590000,7740.990234000001,7779.669922,7727.549805,7776.370117,101577000,4740.700195,4740.700195,4716.799805,4723.799805,0,23370.35938,23370.35938,23172.2793,23331.08984,1505752800,14.23,14.31,13.64,13.83,0,52.3,1.0454,1.3047,0.8285,1.6036,2.035,0.9856,6.2303,5.7165,7.7503,54.93,88.14,1062.0,3.0471,12.7513,5.6114,6.5518,8.593,1.2285,127.3,0.9262,29.02,30.48,4.2893
1357534800.0,0,1645.25,112.49,30.01,1553,3089.169922,3102.350098,3083.8798829999996,3098.810059,1702540000,1466.469971,1466.469971,1456.619995,1461.890015,3304970000,13436.12988,13436.12988,13343.32031,13384.29004,113120000,7760.009765999999,7767.549805,7713.419922,7732.660156,151695400,4721.399902,4736.5,4689.799805,4690.299805,0,23345.19922,23402.44922,23254.23047,23329.75,1401515000,14.53,14.53,13.71,13.79,0,52.3,1.0479,1.3099,0.8351,1.608,2.026,0.9859,6.2294,5.6947,7.7507,55.2,87.68,1062.5,3.0415,12.7728,5.5927,6.5081,8.5751,1.2305,127.3,0.9227,28.99,30.46,4.2893
1357621200.0,1,1656.0,113.03,29.94,1575,3098.459961,3103.389893,3076.600098,3091.810059,1744380000,1461.890015,1461.890015,1451.640015,1457.150024,3601600000,13377.41992,13377.41992,13293.12988,13328.84961,129570000,7710.700195,7754.379883,7683.47998,7695.830078,130425500,4690.799805,4711.299805,4690.799805,4708.100098,0,23264.0293,23264.0293,23088.40039,23111.18945,1461679100,13.88,14.29,13.62,13.62,0,52.3,1.0486,1.3068,0.8346,1.604,2.0393,0.9871,6.2235,5.709,7.7508,55.02,87.31,1063.5,3.0436,12.7891,5.6044,6.5489999999999995,8.591000000000001,1.2298,127.07,0.925,29.03,30.41,4.2893
1357707600.0,1,1657.75,113.07,30.16,1595,3099.649902,3111.219971,3096.340088,3105.810059,1732510000,1457.150024,1464.72998,1457.150024,1461.02002,3674390000,13329.91992,13416.549809999999,13329.08008,13390.50977,123070000,7713.569823999999,7734.779785,7688.549805,7720.470215,158333800,4708.100098,4728.700195,4700.700195,4723.0,0,23154.71094,23235.39063,23141.66992,23218.4707,1518554800,13.32,13.93,13.22,13.81,0,52.3,1.0518,1.3078,0.8398,1.6024,2.0384,0.9867,6.226,5.7062,7.7512,54.79,87.9,1060.1,3.0383,12.745999999999999,5.5879,6.5568,8.5801,1.2265,126.25,0.9244,29.0,30.36,4.2893
1357794000.0,0,1675.0,112.97,30.12,1623,3125.639893,3127.719971,3098.469971,3121.76001,1754240000,1461.02002,1472.300049,1461.02002,1472.119995,4081840000,13391.82031,13478.2002,13382.29004,13471.21973,133520000,7732.140137,7773.689941,7685.080078,7708.470215,176131200,4723.5,4734.600098,4704.200195,4709.5,0,23240.07031,23477.89063,23165.64063,23354.31055,1911808400,13.33,13.88,13.33,13.49,0,52.3,1.0579,1.3219999999999998,0.8426,1.6125,2.0325,0.9859,6.223,5.6442,7.7514,54.49,88.16,1058.12,3.0218,12.6452,5.5369,6.5066,8.6251,1.2227,126.0,0.9162,28.93,30.25,4.2893
1357880400.0,0,1657.5,110.3,30.54,1628,3122.1201170000004,3126.590088,3114.100098,3125.6298829999996,1772600000,1472.119995,1472.75,1467.579956,1472.050049,3340650000,13471.4502,13496.67969,13439.96973,13488.42969,119200000,7725.930176000001,7731.450195,7683.919922,7715.529785,174958600,4723.5,4734.600098,4704.200195,4709.5,0,23478.81055,23486.59961,23212.90039,23264.07031,1526867400,13.55,13.79,13.22,13.36,0,52.3,1.0538,1.3353,0.8371,1.6128,2.0375,0.9842,6.2156,5.587999999999999,7.7518,54.81,89.22,1056.09,3.0189999999999997,12.6591,5.526,6.466,8.7364,1.225,126.2,0.912,28.93,30.28,4.2893
1358139600.0,1,1666.5,111.32,30.35,1662,3113.649902,3123.47998,3104.080078,3117.5,1876050000,1472.050049,1472.050049,1465.689941,1470.680054,3003010000,13488.42969,13520.17969,13459.83984,13507.32031,118460000,7737.609863,7785.819823999999,7702.359863,7729.52002,41221300,4720.899902,4731.5,4706.399902,4716.600098,0,23326.82031,23441.93945,23292.07031,23413.25977,1559383600,13.66,13.85,13.41,13.52,0,52.3,1.0561,1.3369,0.8399,1.6077,2.0301,0.9841,6.218999999999999,5.5802,7.7523,54.5,89.34,1056.0,3.015,12.6368,5.5055,6.4453,8.7117,1.2263,126.2,0.9174,28.95,30.23,4.2893
1358226000.0,1,1680.5,111.72,30.87,1694,3101.060059,3112.290039,3093.320068,3110.780029,1852870000,1470.670044,1473.310059,1463.76001,1472.339966,3135350000,13507.32031,13546.37012,13445.799809999999,13534.88965,102280000,7704.049805,7735.209961,7635.879883,7675.910156,138581100,4715.299805,4739.799805,4714.5,4738.399902,0,23388.4707,23515.85938,23306.16992,23381.50977,1450147700,13.97,13.99,13.33,13.55,0,52.3,1.0559,1.3342,0.8388,1.6089,2.0375,0.9839,6.2134,5.5933,7.7518,54.58,88.65,1057.62,3.0095,12.6471,5.5647,6.4911,8.805,1.2253,126.4,0.9275,28.95,29.94,4.2893
