Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,DAX_Volume,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,HANGSENG_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,ISM_MONTHLY_PMI,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
1041483600.0,0,343.8,30.32,4.71,612,1346.930054,1384.910034,1336.97998,1384.849976,1287540000,879.820007,909.0300289999999,879.820007,909.0300289999999,1229200000,8342.379883,8608.269531,8342.379883,8607.519531,243910000,2898.679932,3105.040039,2898.679932,3105.040039,70826100,3027.600098,3055.899902,3027.600098,3055.5,0,9333.639648,9378.349609,9294.530273,9365.519531,126907400,28.74,28.74,25.32,25.389999,0,51.3,0.5629,1.0361,0.5222,1.5975,3.5425,1.575,8.28,7.1684,7.7988,48.05,119.86,1190.0,3.8,10.354000000000001,7.002000000000001,8.792,8.54,1.7448,96.75,1.4015,34.74,43.17,1.3935
1041570000.0,1,344.5,31.43,4.74,605,1382.359985,1389.439941,1374.609985,1387.079956,1149590000,909.0300289999999,911.25,903.070007,908.590027,1130800000,8607.379883,8635.490234,8552.870117,8601.69043,234000000,3098.889893,3124.860107,3070.030029,3092.939941,76310500,3027.600098,3055.899902,3027.600098,3055.5,0,9523.25,9585.660156,9520.849609,9583.849609,291454400,25.549999,25.549999,24.68,24.68,0,51.3,0.5655,1.0418,0.5246,1.6045,3.4306,1.5665,8.2768,7.127999999999999,7.7989999999999995,48.03,119.85,1197.3,3.8,10.375,6.956,8.717,8.44,1.744,96.75,1.3975,34.76,43.0,1.4075
1041829200.0,0,351.75,31.43,4.82,609,1390.189941,1428.650024,1390.089966,1421.319946,1567690000,908.590027,931.7700199999999,908.590027,929.01001,1435900000,8602.780273,8800.589844,8602.099609,8773.570313,258040000,3101.169922,3157.25,3033.77002,3157.25,81943500,3075.399902,3094.100098,3070.399902,3074.5,0,9605.089844,9683.860352,9560.820313,9665.959961,234912800,25.32,25.42,24.290001,24.91,0,51.3,0.5762,1.0469,0.5331,1.608,3.339,1.5598,8.28,7.093999999999999,7.7993,48.01,119.06,1189.0,3.8,10.414000000000001,6.917000000000001,8.677,8.52,1.7372,96.75,1.3928,34.6,42.8,1.4075
1041915600.0,0,349.0,30.78,4.81,610,1424.26001,1442.26001,1416.22998,1431.569946,1755760000,929.01001,930.8099980000001,919.929993,922.929993,1545200000,8775.839844,8802.639648,8713.030273,8740.589844,266970000,3156.560059,3156.560059,3069.110107,3112.77002,83466400,3074.5,3086.899902,3069.399902,3074.699951,0,9710.790039,9710.790039,9592.290039,9652.400391,267021800,25.129998999999998,25.690001000000002,24.91,25.129998999999998,0,51.3,0.5753,1.0419,0.5312,1.6055,3.313,1.5590000000000002,8.2767,7.126,7.7999,48.0,120.18,1185.0,3.8,10.321,6.932,8.695,8.6224,1.743,96.85,1.3983,34.55,42.85,1.444
1042002000.0,1,349.75,29.3,4.74,611,1423.290039,1424.119995,1399.060059,1401.069946,1457010000,922.929993,922.929993,908.320007,909.929993,1467600000,8735.929688,8736.070313,8580.099609,8595.30957,255650000,3108.02002,3108.02002,2993.0,2993.0,87311000,3074.699951,3074.699951,3053.800049,3064.899902,0,9632.360352,9781.080078,9624.040039,9688.209961,202439200,25.620001000000002,25.76,25.07,25.530001000000002,0,51.3,0.5749,1.0447,0.5301,1.6063,3.295,1.5613,8.2766,7.1135,7.7997,48.0,119.35,1186.0,3.8,10.368,6.9235,8.693999999999999,8.62,1.739,96.85,1.3963,34.59,42.72,1.6055
1042088400.0,0,352.4,30.26,4.79,623,1414.469971,1445.089966,1414.469971,1438.459961,1685990000,909.929993,928.3099980000001,909.929993,927.570007,1560300000,8596.679688,8787.700195,8596.610352,8776.179688,253560000,3000.23999,3043.639893,2932.929932,3037.679932,104655200,3064.899902,3079.800049,3052.199951,3063.5,0,9626.139648,9677.589844,9599.240234,9675.410156,129623200,24.9,24.9,24.02,24.25,0,51.3,0.5765,1.0467,0.5306,1.6035,3.3089999999999997,1.5541,8.2766,7.1005,7.7993,47.96,119.57,1182.0,3.8,10.415,6.916,8.713,8.57,1.7409,96.8,1.3943,34.51,42.76,1.5235
1042174800.0,0,353.0,30.07,4.79,623,1423.619995,1457.449951,1418.790039,1447.719971,1652320000,927.580017,932.8900150000001,917.659973,927.570007,1485400000,8776.040039,8818.549805,8689.580078,8784.889648,235610000,3037.800049,3093.780029,2986.75,3037.330078,112102800,3064.899902,3079.800049,3052.199951,3063.5,0,9711.759766,9778.280273,9688.990234,9721.5,172862200,24.620001000000002,24.690001000000002,24.15,24.32,0,51.3,0.5820000000000001,1.0535,0.5359,1.6079,3.2939999999999996,1.5502,8.2767,7.047000000000001,7.7993,48.0,119.44,1181.0,3.8,10.468,6.876,8.677999999999999,8.53,1.7385,96.75,1.386,34.54,42.8,1.4935
1042434000.0,1,352.55,30.46,4.78,622,1461.72998,1467.349976,1436.97998,1446.040039,1376040000,927.570007,935.0499880000001,922.0499880000001,926.26001,1396300000,8787.830078,8869.290039,8746.969727,8785.980469,231990000,3039.909912,3127.1201170000004,3039.909912,3060.649902,89340500,3069.399902,3084.800049,3063.600098,3075.800049,0,9752.299805,9834.080078,9752.299805,9834.080078,197967600,24.950001,25.48,24.68,24.9,0,51.3,0.5833,1.0535,0.5382,1.6030000000000002,3.307,1.5423,8.2768,7.0535,7.7989999999999995,47.96,119.03,1177.0,3.8,10.54,6.952000000000001,8.6985,8.665,1.7375,96.8,1.3868,34.51,42.79,1.5875
1042520400.0,0,353.1,31.36,4.76,624,1445.069946,1461.119995,1442.630005,1460.98999,1329340000,926.26001,931.659973,921.7199710000001,931.659973,1379400000,8787.219727,8843.370117,8746.349609,8842.620117,225130000,3063.48999,3141.330078,3055.290039,3098.719971,109225600,3075.800049,3083.699951,3072.699951,3077.0,0,9812.910156,9843.80957,9780.540039,9796.30957,168152000,25.01,25.09,24.379998999999998,24.57,0,51.3,0.5832,1.0571,0.5382,1.607,3.265,1.5396,8.28,7.0295,7.7991,47.95,117.96,1176.0,3.8,10.534,6.9375,8.672,8.84,1.7328,96.8,1.3840000000000001,34.48,42.6,1.6535
1042606800.0,0,351.0,31.73,4.69,619,1461.040039,1463.98999,1435.290039,1438.800049,1513080000,931.659973,932.590027,916.7000119999999,918.2199710000001,1432100000,8843.639648,8854.610352,8702.139648,8723.179688,254600000,3107.610107,3145.659912,3036.939941,3049.399902,94204000,3077.0,3077.0,3054.0,3056.300049,0,9807.429688,9892.700195,9807.429688,9873.490234,215218800,24.85,26.01,24.85,25.51,0,51.3,0.5848,1.0576,0.5379999999999999,1.6029,3.32,1.5353,8.277000000000001,7.026,7.7989999999999995,47.97,117.91,1175.0,3.8,10.493,6.894,8.67,8.7537,1.7342,96.8,1.3829,34.44,42.7,1.6935
